2026-03-30 23:15:23,573 - INFO - Pipeline initialized.
2026-03-30 23:18:17,117 - INFO - Loaded fakeAccountData.json: 200 fake accounts.
2026-03-30 23:18:17,224 - INFO - Loaded realAccountData.json: 994 real accounts.
2026-03-30 23:18:17,595 - INFO - Combined dataset: 1194 total accounts.
2026-03-30 23:18:17,598 - INFO - Columns in dataset: ['userFollowerCount', 'userFollowingCount', 'userBiographyLength', 'userMediaCount', 'userHasProfilPic', 'userIsPrivate', 'usernameDigitCount', 'usernameLength', 'isFake', 'label', 'account_id']
2026-03-30 23:29:24,422 - INFO - Found 5000 real images and 4630 fake images.
2026-03-30 23:29:24,817 - INFO - Constructed face_images DataFrame with 9630 records.
2026-03-30 23:32:44,075 - INFO - Assigned profile picture id to accounts.
2026-03-30 23:32:44,194 - INFO - Sample of assigned profile_pic_id:
   account_id label  profile_pic_id
0           1  fake            5913
1           2  fake            5205
2           3  fake            7254
3           4  fake            7007
4           5  fake            6829
2026-03-30 23:35:11,092 - INFO - Table 'accounts': 1194 rows x 4 cols
2026-03-30 23:35:11,117 - INFO - Table 'account_stats': 1194 rows x 4 cols
2026-03-30 23:35:11,122 - INFO - Table 'account_profile': 1194 rows x 6 cols
2026-03-30 23:35:11,125 - INFO - Table 'face_images': 9630 rows x 3 cols
2026-03-30 23:39:03,582 - INFO - CSVs written to 'data/csv/' with total size 241.1 KB
2026-03-31 09:48:59,932 - INFO - Pipeline initialized.
2026-03-31 09:49:00,038 - INFO - Loaded fakeAccountData.json: 200 fake accounts.
2026-03-31 09:49:00,102 - INFO - Loaded realAccountData.json: 994 real accounts.
2026-03-31 09:49:00,115 - INFO - Combined dataset: 1194 total accounts.
2026-03-31 09:49:00,117 - INFO - Columns in dataset: ['userFollowerCount', 'userFollowingCount', 'userBiographyLength', 'userMediaCount', 'userHasProfilPic', 'userIsPrivate', 'usernameDigitCount', 'usernameLength', 'isFake', 'label', 'account_id']
2026-03-31 09:49:00,378 - INFO - Found 5000 real images and 4630 fake images.
2026-03-31 09:49:00,387 - INFO - Constructed face_images DataFrame with 9630 records.
2026-03-31 09:49:00,446 - INFO - Assigned profile picture id to accounts.
2026-03-31 09:49:00,457 - INFO - Sample of assigned profile_pic_id:
   account_id label  profile_pic_id
0           1  fake            5913
1           2  fake            5205
2           3  fake            7254
3           4  fake            7007
4           5  fake            6829
2026-03-31 09:49:00,492 - INFO - Table 'accounts': 1194 rows x 4 cols
2026-03-31 09:49:00,493 - INFO - Table 'account_stats': 1194 rows x 4 cols
2026-03-31 09:49:00,495 - INFO - Table 'account_profile': 1194 rows x 6 cols
2026-03-31 09:49:00,497 - INFO - Table 'face_images': 9630 rows x 3 cols
2026-03-31 09:52:12,419 - INFO - Pipeline initialized.
2026-03-31 09:52:25,919 - INFO - Generating 8436 synthetic accounts to match total images.
2026-03-31 10:28:54,632 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,635 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,636 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,641 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,644 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,645 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,646 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,647 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,649 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,650 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,655 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,658 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,659 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,661 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,663 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,664 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,665 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,666 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,667 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,669 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,672 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,674 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,675 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,677 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,678 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,679 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,681 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,682 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,684 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,685 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,687 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,689 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,691 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,693 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,694 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,695 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,696 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,698 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,699 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,700 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,702 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,703 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,705 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,706 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,709 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,711 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,716 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,718 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,721 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,724 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,725 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,727 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,729 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,730 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,731 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,733 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,734 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,736 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,738 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,739 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,741 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,742 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,743 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,744 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,746 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,746 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,747 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,749 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,750 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,752 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,754 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,756 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,757 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,759 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,761 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,770 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,772 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,775 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,777 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,779 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,780 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,782 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,783 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,784 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,790 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,792 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,793 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,794 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,795 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,796 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,798 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,799 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,805 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,808 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,810 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,812 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,814 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,815 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,816 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,818 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,822 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,824 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,825 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,826 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,828 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,830 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,832 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,833 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,835 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,836 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,840 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,842 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,844 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,845 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,846 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,847 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,849 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,851 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,853 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,855 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,857 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,859 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,861 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,862 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,863 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,865 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,867 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,870 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,873 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,874 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,876 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,877 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,878 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,879 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,881 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,883 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,887 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,889 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,891 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,893 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,894 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,895 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,897 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,898 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,899 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,900 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,902 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,905 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,907 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,909 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,910 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,911 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,912 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,913 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,915 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,916 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,917 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,919 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,921 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,923 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,925 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,927 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,928 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,929 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,930 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,931 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,933 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,934 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,936 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,938 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,943 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,945 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,947 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,948 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,949 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,950 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,953 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,954 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,957 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,958 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,959 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,960 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,961 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,962 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,963 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,964 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,965 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,969 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,971 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,973 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,980 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,981 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,983 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,984 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,986 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,989 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,991 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,993 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,994 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,995 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,997 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,998 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:54,999 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,000 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,002 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,004 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,007 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,009 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,010 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,011 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,012 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,013 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,015 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,016 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,018 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,020 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,025 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,027 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,029 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,030 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,032 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,033 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,035 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,037 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,039 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,042 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,043 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,045 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,047 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,049 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,050 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,052 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,055 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,057 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,058 - WARNING - Ran out of real images, reusing randomly
2026-03-31 10:28:55,060 - WARNING - Ran out of real images, reusing randomly
